HCPC,ProcGRP,csc,atg,atg_priority,procgrp_intensity,hcpcs_intensity,imputed_rel_wgt,status_ind,procgrp_ver,release
"L7362","4450",SUPPLIES,SUPPLIES,9,0.099656455,430270,4.3027,A,2016,2
"L7364","4450",SUPPLIES,SUPPLIES,9,0.099656455,684340,6.8434,A,2016,2
"L7366","4450",SUPPLIES,SUPPLIES,9,0.099656455,921840,9.2184,A,2016,2
"L7367","4450",SUPPLIES,SUPPLIES,9,0.099656455,600780,6.0078,A,2016,2
"L7368","4450",SUPPLIES,SUPPLIES,9,0.099656455,778800,7.788,A,2016,2
"L7400","4450",SUPPLIES,SUPPLIES,9,0.099656455,472940,4.7294,A,2016,2
"L7401","4450",SUPPLIES,SUPPLIES,9,0.099656455,529460,5.2946,A,2016,2
"L7402","4450",SUPPLIES,SUPPLIES,9,0.099656455,571780,5.7178,A,2016,2
"L7403","4450",SUPPLIES,SUPPLIES,9,0.099656455,568260,5.6826,A,2016,2
"L7404","4450",SUPPLIES,SUPPLIES,9,0.099656455,857690,8.5769,A,2016,2
"L7405","4450",SUPPLIES,SUPPLIES,9,0.099656455,1121720,11.2172,A,2016,2
"L7499","4450",SUPPLIES,SUPPLIES,9,0.099656455,6143830,61.4383,A,2016,2
"L7500","4450",SUPPLIES,SUPPLIES,9,0.099656455,63520,0.6352,A,2016,2
"L7510","4450",SUPPLIES,SUPPLIES,9,0.099656455,131190,1.3119,A,2016,2
"L7520","4450",SUPPLIES,SUPPLIES,9,0.099656455,215570,2.1557,A,2016,2
"L7600","4450",SUPPLIES,SUPPLIES,9,0.099656455,72330,0.7233,E,2016,2
"L7611","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L7612","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L7613","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L7614","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L7621","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L7622","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L7900","4450",SUPPLIES,SUPPLIES,9,0.099656455,690890,6.9089,E,2016,2
"L7902","4450",SUPPLIES,SUPPLIES,9,0.099656455,24310,0.2431,E,2016,2
"L8000","4450",SUPPLIES,SUPPLIES,9,0.099656455,62700,0.627,A,2016,2
"L8001","4450",SUPPLIES,SUPPLIES,9,0.099656455,193560,1.9356,A,2016,2
"L8002","4450",SUPPLIES,SUPPLIES,9,0.099656455,254590,2.5459,A,2016,2
"L8010","4450",SUPPLIES,SUPPLIES,9,0.099656455,175500,1.755,A,2016,2
"L8015","4450",SUPPLIES,SUPPLIES,9,0.099656455,92720,0.9272,A,2016,2
"L8020","4450",SUPPLIES,SUPPLIES,9,0.099656455,344530,3.4453,A,2016,2
"L8030","4450",SUPPLIES,SUPPLIES,9,0.099656455,541800,5.418,A,2016,2
"L8031","4450",SUPPLIES,SUPPLIES,9,0.099656455,541800,5.418,A,2016,2
"L8032","4450",SUPPLIES,SUPPLIES,9,0.099656455,60590,0.6059,A,2016,2
"L8035","4450",SUPPLIES,SUPPLIES,9,0.099656455,5653360,56.5336,A,2016,2
"L8039","4450",SUPPLIES,SUPPLIES,9,0.099656455,1625560,16.2556,A,2016,2
"L8040","4450",SUPPLIES,SUPPLIES,9,0.099656455,1528760,15.2876,A,2016,2
"L8041","4450",SUPPLIES,SUPPLIES,9,0.099656455,1842690,18.4269,A,2016,2
"L8042","4450",SUPPLIES,SUPPLIES,9,0.099656455,2070430,20.7043,A,2016,2
"L8043","4450",SUPPLIES,SUPPLIES,9,0.099656455,2318860,23.1886,A,2016,2
"L8044","4450",SUPPLIES,SUPPLIES,9,0.099656455,2567320,25.6732,A,2016,2
"L8045","4450",SUPPLIES,SUPPLIES,9,0.099656455,1689290,16.8929,A,2016,2
"L8046","4450",SUPPLIES,SUPPLIES,9,0.099656455,1656320,16.5632,A,2016,2
"L8047","4450",SUPPLIES,SUPPLIES,9,0.099656455,848870,8.4887,A,2016,2
"L8048","4450",SUPPLIES,SUPPLIES,9,0.099656455,2837600,28.376,A,2016,2
"L8049","4450",SUPPLIES,SUPPLIES,9,0.099656455,295720,2.9572,A,2016,2
"L8100","4450",SUPPLIES,SUPPLIES,9,0.099656455,164280,1.6428,E,2016,2
"L8110","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L8120","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"L8130","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8140","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8150","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8160","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8170","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8180","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8190","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8195","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8200","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8210","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8220","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8230","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8239","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8300","4450",SUPPLIES,SUPPLIES,9,0.099656455,144870,1.4487,A,2016,2
"L8310","4450",SUPPLIES,SUPPLIES,9,0.099656455,228730,2.2873,A,2016,2
"L8320","4450",SUPPLIES,SUPPLIES,9,0.099656455,91810,0.9181,A,2016,2
"L8330","4450",SUPPLIES,SUPPLIES,9,0.099656455,84780,0.8478,A,2016,2
"L8400","4450",SUPPLIES,SUPPLIES,9,0.099656455,27030,0.2703,A,2016,2
"L8410","4450",SUPPLIES,SUPPLIES,9,0.099656455,35580,0.3558,A,2016,2
"L8415","4450",SUPPLIES,SUPPLIES,9,0.099656455,36810,0.3681,A,2016,2
"L8417","4450",SUPPLIES,SUPPLIES,9,0.099656455,115990,1.1599,A,2016,2
"L8420","4450",SUPPLIES,SUPPLIES,9,0.099656455,33390,0.3339,A,2016,2
"L8430","4450",SUPPLIES,SUPPLIES,9,0.099656455,38020,0.3802,A,2016,2
"L8435","4450",SUPPLIES,SUPPLIES,9,0.099656455,36120,0.3612,A,2016,2
"L8440","4450",SUPPLIES,SUPPLIES,9,0.099656455,71830,0.7183,A,2016,2
"L8460","4450",SUPPLIES,SUPPLIES,9,0.099656455,114460,1.1446,A,2016,2
"L8465","4450",SUPPLIES,SUPPLIES,9,0.099656455,83770,0.8377,A,2016,2
"L8470","4450",SUPPLIES,SUPPLIES,9,0.099656455,11460,0.1146,A,2016,2
"L8480","4450",SUPPLIES,SUPPLIES,9,0.099656455,15800,0.158,A,2016,2
"L8485","4450",SUPPLIES,SUPPLIES,9,0.099656455,19100,0.191,A,2016,2
"L8490","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,,2016,2
"L8499","4450",SUPPLIES,SUPPLIES,9,0.099656455,1117290,11.1729,A,2016,2
"L8500","4450",SUPPLIES,SUPPLIES,9,0.099656455,1133410,11.3341,A,2016,2
"L8501","4450",SUPPLIES,SUPPLIES,9,0.099656455,207460,2.0746,A,2016,2
"L8505","4450",SUPPLIES,SUPPLIES,9,0.099656455,52930,0.5293,A,2016,2
"L8507","4450",SUPPLIES,SUPPLIES,9,0.099656455,64640,0.6464,A,2016,2
"L8509","4450",SUPPLIES,SUPPLIES,9,0.099656455,168520,1.6852,A,2016,2
"L8510","4450",SUPPLIES,SUPPLIES,9,0.099656455,389940,3.8994,A,2016,2
"L8511","4450",SUPPLIES,SUPPLIES,9,0.099656455,112230,1.1223,A,2016,2
"L8512","4450",SUPPLIES,SUPPLIES,9,0.099656455,3360,0.0336,A,2016,2
"L8513","4450",SUPPLIES,SUPPLIES,9,0.099656455,8030,0.0803,A,2016,2
"L8514","4450",SUPPLIES,SUPPLIES,9,0.099656455,145520,1.4552,A,2016,2
"L8515","4450",SUPPLIES,SUPPLIES,9,0.099656455,97400,0.974,A,2016,2
"L8600","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8603","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8604","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8605","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8606","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8607","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8609","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8610","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8612","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8613","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8614","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8615","4450",SUPPLIES,SUPPLIES,9,0.099656455,696140,6.9614,A,2016,2
"L8616","4450",SUPPLIES,SUPPLIES,9,0.099656455,162130,1.6213,A,2016,2
"L8617","4450",SUPPLIES,SUPPLIES,9,0.099656455,141630,1.4163,A,2016,2
"L8618","4450",SUPPLIES,SUPPLIES,9,0.099656455,40470,0.4047,A,2016,2
"L8619","4450",SUPPLIES,SUPPLIES,9,0.099656455,12811620,128.1162,A,2016,2
"L8620","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,E,2016,2
"L8621","4450",SUPPLIES,SUPPLIES,9,0.099656455,960,0.0096,A,2016,2
"L8622","4450",SUPPLIES,SUPPLIES,9,0.099656455,500,0.005,A,2016,2
"L8623","4450",SUPPLIES,SUPPLIES,9,0.099656455,99840,0.9984,A,2016,2
"L8624","4450",SUPPLIES,SUPPLIES,9,0.099656455,248900,2.489,A,2016,2
"L8627","4450",SUPPLIES,SUPPLIES,9,0.099656455,10880430,108.8043,A,2016,2
"L8628","4450",SUPPLIES,SUPPLIES,9,0.099656455,1931190,19.3119,A,2016,2
"L8629","4450",SUPPLIES,SUPPLIES,9,0.099656455,276370,2.7637,A,2016,2
"L8630","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8631","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8641","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8642","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8658","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8659","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8670","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8679","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8680","4450",SUPPLIES,SUPPLIES,9,0.099656455,1231690,12.3169,E,2016,2
"L8681","4450",SUPPLIES,SUPPLIES,9,0.099656455,1852710,18.5271,A,2016,2
"L8682","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8683","4450",SUPPLIES,SUPPLIES,9,0.099656455,8191380,81.9138,A,2016,2
"L8684","4450",SUPPLIES,SUPPLIES,9,0.099656455,1169450,11.6945,A,2016,2
"L8685","4450",SUPPLIES,SUPPLIES,9,0.099656455,19474630,194.7463,E,2016,2
"L8686","4450",SUPPLIES,SUPPLIES,9,0.099656455,18590210,185.9021,E,2016,2
"L8687","4450",SUPPLIES,SUPPLIES,9,0.099656455,39749420,397.4942,E,2016,2
"L8688","4450",SUPPLIES,SUPPLIES,9,0.099656455,20903310,209.0331,E,2016,2
"L8689","4450",SUPPLIES,SUPPLIES,9,0.099656455,2662440,26.6244,A,2016,2
"L8690","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L8691","4450",SUPPLIES,SUPPLIES,9,0.099656455,4115800,41.158,A,2016,2
"L8692","4450",SUPPLIES,SUPPLIES,9,0.099656455,4771820,47.7182,E,2016,2
"L8693","4450",SUPPLIES,SUPPLIES,9,0.099656455,2340450,23.4045,A,2016,2
"L8695","4450",SUPPLIES,SUPPLIES,9,0.099656455,25720,0.2572,A,2016,2
"L8696","4450",SUPPLIES,SUPPLIES,9,0.099656455,334550,3.3455,A,2016,2
"L8699","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"L9900","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,N,2016,2
"M0064","3550",MEDICINE,VISIT/CONS,4,1.015268042,129260.0153,1.2926,Q3,2016,2
"M0075","3275",MISC,MEDIC THER,5,4.023708969,0,0,E,2016,2
"M0076","3275",MISC,MEDIC THER,5,4.023708969,165460.0346,1.6546,E,2016,2
"M0100","3275",MISC,MEDIC THER,5,4.023708969,0,0,E,2016,2
"M0300","3275",MISC,MEDIC THER,5,4.023708969,134350.0112,1.3435,E,2016,2
"M0301","4120",VASCULAR,INPATIENT,1,49.65932805,0,0,E,2016,2
"P2028","3165",LABS,LABS,6,0.014898177,0,0,A,2016,2
"P2029","3165",LABS,LABS,6,0.014898177,0,0,A,2016,2
"P2031","3165",LABS,LABS,6,0.014898177,2640,0.0264,E,2016,2
"P2033","3165",LABS,LABS,6,0.014898177,0,0,A,2016,2
"P2038","3165",LABS,LABS,6,0.014898177,9290,0.0929,A,2016,2
"P3000","4235",OB/GYN,MEDIC DIAG,5,0.179611519,19520.0054,0.1952,A,2016,2
"P3001","4235",OB/GYN,MEDIC DIAG,5,0.179611519,123980.0091,1.2398,B,2016,2
"P7001","3165",LABS,LABS,6,0.014898177,117610,1.1761,E,2016,2
"P9010","0595",BLOOD,SUPPLIES,9,1.669319453,300000,3,R,2016,2
"P9011","0595",BLOOD,SUPPLIES,9,1.669319453,139000,1.39,R,2016,2
"P9012","0595",BLOOD,SUPPLIES,9,1.669319453,80000,0.8,R,2016,2
"P9016","0595",BLOOD,SUPPLIES,9,1.669319453,250000,2.5,R,2016,2
"P9017","0595",BLOOD,SUPPLIES,9,1.669319453,98000,0.98,R,2016,2
"P9019","0595",BLOOD,SUPPLIES,9,1.669319453,160000,1.6,R,2016,2
"P9020","0595",BLOOD,SUPPLIES,9,1.669319453,162000,1.62,R,2016,2
"P9021","0595",BLOOD,SUPPLIES,9,1.669319453,197000,1.97,R,2016,2
"P9022","0595",BLOOD,SUPPLIES,9,1.669319453,417000,4.17,R,2016,2
"P9023","0595",BLOOD,SUPPLIES,9,1.669319453,102000,1.02,R,2016,2
"P9031","0595",BLOOD,SUPPLIES,9,1.669319453,157000,1.57,R,2016,2
"P9032","0595",BLOOD,SUPPLIES,9,1.669319453,215000,2.15,R,2016,2
"P9033","0595",BLOOD,SUPPLIES,9,1.669319453,219000,2.19,R,2016,2
"P9034","0595",BLOOD,SUPPLIES,9,1.669319453,576000,5.76,R,2016,2
"P9035","0595",BLOOD,SUPPLIES,9,1.669319453,662000,6.62,R,2016,2
"P9036","0595",BLOOD,SUPPLIES,9,1.669319453,716000,7.16,R,2016,2
"P9037","0595",BLOOD,SUPPLIES,9,1.669319453,870000,8.7,R,2016,2
"P9038","0595",BLOOD,SUPPLIES,9,1.669319453,279000,2.79,R,2016,2
"P9039","0595",BLOOD,SUPPLIES,9,1.669319453,515000,5.15,R,2016,2
"P9040","0595",BLOOD,SUPPLIES,9,1.669319453,363000,3.63,R,2016,2
"P9041","0595",BLOOD,SUPPLIES,9,1.669319453,14800,0.148,K,2016,2
"P9043","0595",BLOOD,SUPPLIES,9,1.669319453,38000,0.38,R,2016,2
"P9044","0595",BLOOD,SUPPLIES,9,1.669319453,69000,0.69,R,2016,2
"P9045","0595",BLOOD,SUPPLIES,9,1.669319453,73970,0.7397,K,2016,2
"P9046","0595",BLOOD,SUPPLIES,9,1.669319453,30500,0.305,K,2016,2
"P9047","0595",BLOOD,SUPPLIES,9,1.669319453,72480,0.7248,K,2016,2
"P9048","0595",BLOOD,SUPPLIES,9,1.669319453,54000,0.54,R,2016,2
"P9050","0595",BLOOD,SUPPLIES,9,1.669319453,2059000,20.59,R,2016,2
"P9051","0595",BLOOD,SUPPLIES,9,1.669319453,271000,2.71,R,2016,2
"P9052","0595",BLOOD,SUPPLIES,9,1.669319453,956000,9.56,R,2016,2
"P9053","0595",BLOOD,SUPPLIES,9,1.669319453,801000,8.01,R,2016,2
"P9054","0595",BLOOD,SUPPLIES,9,1.669319453,435000,4.35,R,2016,2
"P9055","0595",BLOOD,SUPPLIES,9,1.669319453,627000,6.27,R,2016,2
"P9056","0595",BLOOD,SUPPLIES,9,1.669319453,172000,1.72,R,2016,2
"P9057","0595",BLOOD,SUPPLIES,9,1.669319453,275000,2.75,R,2016,2
"P9058","0595",BLOOD,SUPPLIES,9,1.669319453,338000,3.38,R,2016,2
"P9059","0595",BLOOD,SUPPLIES,9,1.669319453,99000,0.99,R,2016,2
"P9060","0595",BLOOD,SUPPLIES,9,1.669319453,69000,0.69,R,2016,2
"P9070","0595",BLOOD,SUPPLIES,9,1.669319453,99000,0.99,R,2016,2
"P9071","0595",BLOOD,SUPPLIES,9,1.669319453,98000,0.98,R,2016,2
"P9072","0595",BLOOD,SUPPLIES,9,1.669319453,870000,8.7,R,2016,2
"P9603","3165",LABS,LABS,6,0.014898177,310,0.0031,A,2016,2
"P9604","3165",LABS,LABS,6,0.014898177,23100,0.231,A,2016,2
"P9612","3165",LABS,LABS,6,0.014898177,4070,0.0407,A,2016,2
"P9615","3165",LABS,LABS,6,0.014898177,0,0,N,2016,2
"Q0035","0825",CARDIOLOGY,MEDIC DIAG,5,0.895549639,41000.0059,0.41,Q1,2016,2
"Q0081","3275",MISC,MEDIC THER,5,4.023708969,307850.0176,3.0785,B,2016,2
"Q0083","0970",HEMONC,DRUG ADMIN,5,3.4923548,0,0,B,2016,2
"Q0084","0955",HEMONC,DRUG ADMIN,5,3.687561707,184800.0137,1.848,B,2016,2
"Q0085","0955",HEMONC,DRUG ADMIN,5,3.687561707,216970.0194,2.1697,B,2016,2
"Q0086","3580",PHYS THER,MEDIC THER,5,1.653664906,0,0,,2016,2
"Q0090","2120",OB/GYN,SURG MINOR,3,3.155427885,1072960.093,10.7296,,2016,2
"Q0091","4235",OB/GYN,MEDIC DIAG,5,0.179611519,17000.0127,0.17,S,2016,2
"Q0092","4450",SUPPLIES,SUPPLIES,9,0.099656455,0.0071,0,N,2016,2
"Q0111","3165",LABS,LABS,6,0.014898177,7890,0.0789,A,2016,2
"Q0112","3165",LABS,LABS,6,0.014898177,7890,0.0789,A,2016,2
"Q0113","3165",LABS,LABS,6,0.014898177,10000,0.1,A,2016,2
"Q0114","3165",LABS,LABS,6,0.014898177,13220,0.1322,A,2016,2
"Q0115","3165",LABS,LABS,6,0.014898177,18280,0.1828,A,2016,2
"Q0136","1960",HEMONC,INJECTIONS,9,0.067359911,15010,0.1501,K,2016,2
"Q0137","1960",HEMONC,INJECTIONS,9,0.067359911,4950,0.0495,K,2016,2
"Q0138","1965",HEMONC,INJECTIONS,9,0.007848742,1110,0.0111,K,2016,2
"Q0139","1965",HEMONC,INJECTIONS,9,0.007848742,1110,0.0111,K,2016,2
"Q0144","2670",MISC,DRUGS,9,0.036397929,8570,0.0857,E,2016,2
"Q0161","1940",PSYCH,INJECTIONS,9,0.089999199,0,0,N,2016,2
"Q0162","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0163","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0164","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0165","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0166","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0167","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0168","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0169","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0170","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0171","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0172","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0173","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0174","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0175","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0176","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0177","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0178","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0179","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0180","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0181","2670",MISC,DRUGS,9,0.036397929,0,0,N,2016,2
"Q0182","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,,2016,2
"Q0183","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,,2016,2
"Q0187","2670",MISC,DRUGS,9,0.036397929,1909210,19.0921,K,2016,2
"Q0478","4450",SUPPLIES,SUPPLIES,9,0.099656455,283630,2.8363,A,2016,2
"Q0479","4450",SUPPLIES,SUPPLIES,9,0.099656455,18641860,186.4186,A,2016,2
"Q0480","4450",SUPPLIES,SUPPLIES,9,0.099656455,139013930,1390.1393,A,2016,2
"Q0481","4450",SUPPLIES,SUPPLIES,9,0.099656455,22428280,224.2828,A,2016,2
"Q0482","4450",SUPPLIES,SUPPLIES,9,0.099656455,7024970,70.2497,A,2016,2
"Q0483","4450",SUPPLIES,SUPPLIES,9,0.099656455,28939680,289.3968,A,2016,2
"Q0484","4450",SUPPLIES,SUPPLIES,9,0.099656455,5620000,56.2,A,2016,2
"Q0485","4450",SUPPLIES,SUPPLIES,9,0.099656455,542600,5.426,A,2016,2
"Q0486","4450",SUPPLIES,SUPPLIES,9,0.099656455,451600,4.516,A,2016,2
"Q0487","4450",SUPPLIES,SUPPLIES,9,0.099656455,526870,5.2687,A,2016,2
"Q0488","4450",SUPPLIES,SUPPLIES,9,0.099656455,0,0,A,2016,2
"Q0489","4450",SUPPLIES,SUPPLIES,9,0.099656455,25089130,250.8913,A,2016,2
"Q0490","4450",SUPPLIES,SUPPLIES,9,0.099656455,1085250,10.8525,A,2016,2
"Q0491","4450",SUPPLIES,SUPPLIES,9,0.099656455,1706100,17.061,A,2016,2
"Q0492","4450",SUPPLIES,SUPPLIES,9,0.099656455,137460,1.3746,A,2016,2
"Q0493","4450",SUPPLIES,SUPPLIES,9,0.099656455,391360,3.9136,A,2016,2
"Q0494","4450",SUPPLIES,SUPPLIES,9,0.099656455,331180,3.3118,A,2016,2
"Q0495","4450",SUPPLIES,SUPPLIES,9,0.099656455,6447280,64.4728,A,2016,2
"Q0496","4450",SUPPLIES,SUPPLIES,9,0.099656455,2314030,23.1403,A,2016,2
"Q0497","4450",SUPPLIES,SUPPLIES,9,0.099656455,722570,7.2257,A,2016,2
"Q0498","4450",SUPPLIES,SUPPLIES,9,0.099656455,792830,7.9283,A,2016,2
"Q0499","4450",SUPPLIES,SUPPLIES,9,0.099656455,257590,2.5759,A,2016,2
"Q0500","4450",SUPPLIES,SUPPLIES,9,0.099656455,47130,0.4713,A,2016,2
"Q0501","4450",SUPPLIES,SUPPLIES,9,0.099656455,788240,7.8824,A,2016,2
"Q0502","4450",SUPPLIES,SUPPLIES,9,0.099656455,1003540,10.0354,A,2016,2
"Q0503","4450",SUPPLIES,SUPPLIES,9,0.099656455,2007130,20.0713,A,2016,2
"Q0504","4450",SUPPLIES,SUPPLIES,9,0.099656455,1059110,10.5911,A,2016,2
"Q0505","4450",SUPPLIES,SUPPLIES,9,0.099656455,1022810,10.2281,A,2016,2
"Q0506","4450",SUPPLIES,SUPPLIES,9,0.099656455,1318330,13.1833,A,2016,2
"Q0507","4450",SUPPLIES,SUPPLIES,9,0.099656455,373330,3.7333,A,2016,2
"Q0508","4450",SUPPLIES,SUPPLIES,9,0.099656455,1156610,11.5661,A,2016,2
"Q0509","4450",SUPPLIES,SUPPLIES,9,0.099656455,1695740,16.9574,A,2016,2
"Q0510","4450",SUPPLIES,SUPPLIES,9,0.099656455,69070,0.6907,B,2016,2
"Q0511","4450",SUPPLIES,SUPPLIES,9,0.099656455,28770,0.2877,B,2016,2
"Q0512","4450",SUPPLIES,SUPPLIES,9,0.099656455,225610,2.2561,B,2016,2
"Q0513","3215",OTHER,OTHER,9,0.353501577,33270.0056,0.3327,B,2016,2
"Q0514","3215",OTHER,OTHER,9,0.353501577,91410.0076,0.9141,B,2016,2
"Q0515","2020",HEMONC,INJECTIONS,9,0.197416576,110690,1.1069,E,2016,2
"Q1001","2985",OPHTHAL,MEDIC THER,5,0.933346055,0,0,,2016,2
"Q1002","2985",OPHTHAL,MEDIC THER,5,0.933346055,0,0,,2016,2
"Q1003","2985",OPHTHAL,MEDIC THER,5,0.933346055,0,0,N,2016,2
"Q1004","2985",OPHTHAL,MEDIC THER,5,0.933346055,0,0,E,2016,2
"Q1005","2985",OPHTHAL,MEDIC THER,5,0.933346055,0,0,E,2016,2
"Q2001","2670",MISC,DRUGS,9,0.036397929,0,0,E,2016,2
"Q2002","2010",HEMONC,INJECTIONS,9,0.757709081,2030,0.0203,K,2016,2
"Q2003","2010",HEMONC,INJECTIONS,9,0.757709081,16940,0.1694,K,2016,2
"Q2004","3275",MISC,MEDIC THER,5,4.023708969,0,0,N,2016,2
"Q2005","2020",HEMONC,INJECTIONS,9,0.197416576,478810,4.7881,K,2016,2
"Q2006","1980",HEMONC,INJECTIONS,9,0.520475408,449440,4.4944,K,2016,2
"Q2007","2010",HEMONC,INJECTIONS,9,0.757709081,85680,0.8568,K,2016,2
"Q2008","2010",HEMONC,INJECTIONS,9,0.757709081,13590,0.1359,K,2016,2
"Q2009","1940",PSYCH,INJECTIONS,9,0.089999199,0,0,N,2016,2
"Q2010","2000",NEUROLOGY,INJECTIONS,9,0.273027473,0,0,,2016,2
"Q2011","2010",HEMONC,INJECTIONS,9,0.757709081,8760,0.0876,K,2016,2
"Q2012","1975",HEMONC,INJECTIONS,9,0.427471392,0,0,N,2016,2
"Q2013","1935",CARDIOLOGY,INJECTIONS,9,0.208372073,178680,1.7868,K,2016,2
"Q2014","2020",HEMONC,INJECTIONS,9,0.197416576,0,0,N,2016,2
"Q2017","0945",HEMONC,DRUGS,9,0.404619066,2747410,27.4741,K,2016,2
"Q2018","2020",HEMONC,INJECTIONS,9,0.197416576,76610,0.7661,K,2016,2
"Q2019","1985",MEDICINE,INJECTIONS,9,0.054258609,2031990,20.3199,K,2016,2
"Q2020","0945",HEMONC,DRUGS,9,0.404619066,0,0,E,2016,2
"Q2021","1925",HEMONC,INJECTIONS,9,2.58E-07,176390,1.7639,K,2016,2
"Q2022","2010",HEMONC,INJECTIONS,9,0.757709081,1120,0.0112,K,2016,2
"Q2023","1975",HEMONC,INJECTIONS,9,0.427471392,194760,1.9476,,2016,2
"Q2026","4450",SUPPLIES,SUPPLIES,9,0.099656455,83720,0.8372,B,2016,2
"Q2027","4450",SUPPLIES,SUPPLIES,9,0.099656455,28470,0.2847,B,2016,2
"Q2028","4450",SUPPLIES,SUPPLIES,9,0.099656455,4370,0.0437,B,2016,2
